order_id,creation_time,product_ids
3408,2022-08-27 09:29:29.000000,"{72, 77, 69}"
3424,2022-08-27 09:40:58.000000,"{82, 1, 58, 83}"
3431,2022-08-27 09:45:25.000000,"{74, 47, 40}"
3439,2022-08-27 09:49:37.000000,"{27, 35, 27, 76, 53, 82}"
3454,2022-08-27 09:59:23.000000,"{4, 14, 40}"
3459,2022-08-27 10:01:51.000000,"{33, 75, 52}"
3462,2022-08-27 10:04:24.000000,"{26, 74, 38}"
3465,2022-08-27 10:07:44.000000,"{34, 75, 32, 30, 44, 65, 25, 27}"
3466,2022-08-27 10:08:10.000000,"{19, 20, 12, 7}"
3467,2022-08-27 10:09:12.000000,"{52, 30, 47, 20, 34, 68, 38}"
3473,2022-08-27 10:11:40.000000,"{54, 63}"
3474,2022-08-27 10:11:51.000000,"{63, 20, 52}"
3487,2022-08-27 10:17:28.000000,"{2, 19}"
3493,2022-08-27 10:18:41.000000,{74}
3495,2022-08-27 10:20:38.000000,"{80, 26}"
3501,2022-08-27 10:23:37.000000,"{57, 5}"
3510,2022-08-27 10:28:44.000000,"{1, 23}"
3512,2022-08-27 10:30:31.000000,"{35, 75, 69}"
3515,2022-08-27 10:31:03.000000,"{32, 23}"
3517,2022-08-27 10:32:20.000000,"{41, 21, 53, 63, 47}"
3530,2022-08-27 10:41:34.000000,"{54, 1, 24, 64}"
3552,2022-08-27 10:51:18.000000,"{65, 69}"
3562,2022-08-27 10:56:42.000000,"{56, 45, 50, 23, 20, 84}"
3569,2022-08-27 10:59:42.000000,"{10, 62, 2}"
3575,2022-08-27 11:03:46.000000,"{32, 26, 28, 24, 1}"
3578,2022-08-27 11:05:57.000000,"{6, 50, 26, 9, 20, 22, 38}"
3595,2022-08-27 11:19:04.000000,"{50, 20}"
3599,2022-08-27 11:22:13.000000,"{18, 87}"
3600,2022-08-27 11:23:10.000000,"{47, 71, 56, 42}"
3613,2022-08-27 11:33:25.000000,"{28, 85, 46, 30, 63}"
3628,2022-08-27 11:41:04.000000,{22}
3632,2022-08-27 11:44:42.000000,"{45, 58, 78, 30}"
3639,2022-08-27 11:46:46.000000,"{19, 63, 74, 28}"
3642,2022-08-27 11:50:18.000000,{6}
3644,2022-08-27 11:53:03.000000,"{57, 54, 3, 86}"
3650,2022-08-27 11:58:46.000000,"{47, 45}"
3657,2022-08-27 12:03:33.000000,"{34, 60}"
3659,2022-08-27 12:04:34.000000,{35}
3660,2022-08-27 12:05:30.000000,"{65, 84, 75}"
3680,2022-08-27 12:20:07.000000,"{40, 49, 87, 34, 1}"
3681,2022-08-27 12:20:58.000000,"{59, 65, 28, 15, 34}"
3683,2022-08-27 12:24:56.000000,"{64, 66}"
3698,2022-08-27 12:37:15.000000,"{5, 27, 64, 71}"
3699,2022-08-27 12:37:26.000000,"{33, 60, 58, 65}"
3701,2022-08-27 12:38:04.000000,"{16, 46}"
3709,2022-08-27 12:41:43.000000,"{24, 1}"
3711,2022-08-27 12:42:00.000000,"{86, 35, 20, 23, 4}"
3715,2022-08-27 12:44:19.000000,"{71, 65}"
3717,2022-08-27 12:45:44.000000,"{63, 30, 67, 77, 66, 63}"
3719,2022-08-27 12:48:30.000000,"{38, 83, 5, 62}"
3731,2022-08-27 12:55:00.000000,{77}
3734,2022-08-27 12:57:39.000000,"{22, 30, 23}"
3748,2022-08-27 13:03:54.000000,"{34, 80, 5, 27}"
3749,2022-08-27 13:04:00.000000,"{80, 84, 52}"
3752,2022-08-27 13:05:46.000000,{63}
3770,2022-08-27 13:17:13.000000,"{63, 70, 58, 70}"
3771,2022-08-27 13:17:33.000000,"{75, 45, 56, 46, 18, 17, 9}"
3779,2022-08-27 13:22:21.000000,"{12, 44, 36, 21}"
3783,2022-08-27 13:26:27.000000,"{1, 14, 74}"
3790,2022-08-27 13:29:13.000000,"{5, 57, 45}"
3803,2022-08-27 13:36:55.000000,"{20, 58, 69, 85}"
3805,2022-08-27 13:38:26.000000,"{83, 63, 25, 9}"
3812,2022-08-27 13:41:40.000000,"{43, 70, 67, 71}"
3815,2022-08-27 13:42:29.000000,"{67, 71}"
3822,2022-08-27 13:48:46.000000,"{38, 26, 56, 31}"
3828,2022-08-27 13:50:25.000000,"{65, 67, 23}"
3829,2022-08-27 13:52:21.000000,"{74, 31, 5}"
3833,2022-08-27 13:53:14.000000,"{84, 79}"
3836,2022-08-27 13:55:36.000000,"{2, 5, 7, 12, 42}"
3854,2022-08-27 14:07:07.000000,"{2, 87, 47, 70, 63}"
3857,2022-08-27 14:08:39.000000,"{32, 38, 6, 40, 32, 71, 46}"
3881,2022-08-27 14:21:40.000000,"{2, 60, 47, 24}"
3886,2022-08-27 14:25:17.000000,"{41, 38, 52}"
3890,2022-08-27 14:31:42.000000,{12}
3891,2022-08-27 14:32:06.000000,{66}
3903,2022-08-27 14:43:11.000000,"{63, 26, 74, 24}"
3905,2022-08-27 14:45:27.000000,"{3, 5, 78}"
3913,2022-08-27 14:50:37.000000,"{1, 67, 48}"
3914,2022-08-27 14:52:08.000000,"{45, 52, 76, 3}"
3922,2022-08-27 14:58:56.000000,"{77, 63, 24, 40, 25}"
3938,2022-08-27 15:07:58.000000,"{5, 82, 18, 1}"
3946,2022-08-27 15:13:59.000000,"{60, 57, 85, 1}"
3948,2022-08-27 15:16:46.000000,"{8, 12, 7, 5}"
3951,2022-08-27 15:17:39.000000,"{5, 25, 17}"
3953,2022-08-27 15:18:06.000000,"{75, 32}"
3957,2022-08-27 15:19:13.000000,{69}
3967,2022-08-27 15:22:44.000000,"{84, 22, 44, 1, 56}"
3972,2022-08-27 15:25:01.000000,"{39, 54, 71, 47, 3}"
3975,2022-08-27 15:28:20.000000,"{47, 10, 39, 4, 42}"
3985,2022-08-27 15:38:20.000000,"{76, 28, 76, 38}"
3987,2022-08-27 15:40:33.000000,"{84, 2, 12}"
3988,2022-08-27 15:40:51.000000,"{52, 76, 65, 20}"
3992,2022-08-27 15:43:03.000000,"{65, 26, 16, 4, 1}"
3995,2022-08-27 15:45:56.000000,"{50, 8, 44}"
4015,2022-08-27 15:54:57.000000,"{77, 57, 54}"
4022,2022-08-27 15:58:42.000000,"{62, 83, 52, 1}"
4032,2022-08-27 16:05:32.000000,"{19, 32, 56}"
4033,2022-08-27 16:05:45.000000,"{77, 47}"
4041,2022-08-27 16:09:42.000000,"{84, 40, 59}"
4042,2022-08-27 16:09:44.000000,"{7, 46, 82, 15, 35, 18}"
4047,2022-08-27 16:10:51.000000,"{83, 13, 31, 72}"
4050,2022-08-27 16:12:08.000000,"{19, 6, 77}"
4057,2022-08-27 16:18:15.000000,"{30, 75, 44, 31, 80}"
4064,2022-08-27 16:22:20.000000,"{47, 2, 18, 30}"
4067,2022-08-27 16:24:13.000000,"{1, 70, 22, 60, 25, 50, 3}"
4072,2022-08-27 16:28:52.000000,"{12, 9, 22, 33, 74}"
4075,2022-08-27 16:29:57.000000,"{25, 44, 38, 83}"
4092,2022-08-27 16:41:34.000000,"{83, 3, 3, 47}"
4095,2022-08-27 16:41:57.000000,"{38, 8, 74, 47}"
4096,2022-08-27 16:42:08.000000,"{46, 84, 9}"
4105,2022-08-27 16:45:32.000000,"{26, 17, 20}"
4106,2022-08-27 16:46:09.000000,{24}
4109,2022-08-27 16:46:45.000000,"{5, 1, 57, 80}"
4116,2022-08-27 16:53:15.000000,"{37, 76, 58}"
4124,2022-08-27 16:57:31.000000,"{62, 79, 61}"
4131,2022-08-27 17:01:46.000000,"{32, 63}"
4132,2022-08-27 17:02:00.000000,"{31, 40, 67}"
4139,2022-08-27 17:05:33.000000,"{50, 33}"
4140,2022-08-27 17:05:55.000000,"{3, 52}"
4146,2022-08-27 17:08:38.000000,"{52, 77, 32, 25, 54}"
4154,2022-08-27 17:10:27.000000,"{26, 40, 28, 77}"
4155,2022-08-27 17:10:58.000000,"{1, 23, 65}"
4157,2022-08-27 17:11:26.000000,"{70, 32, 62}"
4163,2022-08-27 17:16:09.000000,"{85, 74, 1, 52, 50}"
4169,2022-08-27 17:19:54.000000,"{71, 55, 3, 29}"
4198,2022-08-27 17:31:43.000000,"{22, 71}"
4206,2022-08-27 17:33:38.000000,"{44, 17, 63, 67, 83}"
4208,2022-08-27 17:37:13.000000,"{46, 52, 6, 50}"
4225,2022-08-27 17:45:04.000000,"{66, 30, 35}"
4230,2022-08-27 17:46:47.000000,"{64, 52, 42}"
4238,2022-08-27 17:53:33.000000,"{39, 34, 53}"
4241,2022-08-27 17:54:30.000000,"{1, 36, 16, 64, 44}"
4263,2022-08-27 18:03:15.000000,"{85, 74}"
4268,2022-08-27 18:06:22.000000,"{56, 57, 47}"
4275,2022-08-27 18:08:54.000000,"{5, 40, 39, 82}"
4276,2022-08-27 18:09:11.000000,"{6, 43, 46}"
4283,2022-08-27 18:11:46.000000,"{14, 50, 24}"
4292,2022-08-27 18:15:32.000000,"{52, 33, 50}"
4293,2022-08-27 18:15:49.000000,"{76, 15}"
4295,2022-08-27 18:16:39.000000,"{69, 32, 77}"
4302,2022-08-27 18:20:17.000000,"{40, 26, 2, 47}"
4308,2022-08-27 18:24:54.000000,"{76, 38, 57}"
4363,2022-08-27 18:46:24.000000,"{23, 60, 32, 66, 52, 55}"
4381,2022-08-27 18:55:13.000000,"{64, 53, 3, 70, 31}"
4404,2022-08-27 19:01:34.000000,"{27, 50, 3, 52}"
4415,2022-08-27 19:09:14.000000,"{67, 35, 41}"
4425,2022-08-27 19:11:56.000000,"{45, 39, 35, 35, 81}"
4429,2022-08-27 19:12:59.000000,"{76, 35, 31, 35, 30, 85}"
4437,2022-08-27 19:15:23.000000,"{35, 44}"
4442,2022-08-27 19:18:33.000000,"{35, 23}"
4445,2022-08-27 19:19:33.000000,"{71, 65, 28}"
4448,2022-08-27 19:20:39.000000,"{44, 42}"
4472,2022-08-27 19:31:02.000000,"{40, 67, 51, 86}"
4475,2022-08-27 19:32:31.000000,"{41, 37, 60}"
4481,2022-08-27 19:33:41.000000,"{79, 15, 83}"
4485,2022-08-27 19:34:34.000000,"{30, 8, 63, 46, 3, 38, 38}"
4487,2022-08-27 19:35:23.000000,{5}
4493,2022-08-27 19:39:02.000000,"{66, 46, 40, 1, 37}"
4504,2022-08-27 19:42:07.000000,{42}
4505,2022-08-27 19:42:09.000000,"{14, 57}"
4513,2022-08-27 19:46:43.000000,"{62, 71, 14, 33, 20}"
4519,2022-08-27 19:48:54.000000,"{75, 29, 15}"
4527,2022-08-27 19:50:46.000000,{16}
4544,2022-08-27 19:59:27.000000,"{24, 5, 26, 25}"
4575,2022-08-27 20:11:23.000000,"{50, 76}"
4577,2022-08-27 20:12:16.000000,"{46, 27}"
4578,2022-08-27 20:12:23.000000,"{18, 6, 78}"
4579,2022-08-27 20:12:28.000000,{15}
4580,2022-08-27 20:12:53.000000,"{45, 5, 57, 51, 23}"
4589,2022-08-27 20:16:40.000000,"{32, 5, 14, 26}"
4602,2022-08-27 20:23:10.000000,"{63, 75, 56, 71, 57, 48}"
4605,2022-08-27 20:25:24.000000,"{74, 55, 7}"
4612,2022-08-27 20:27:50.000000,"{80, 74}"
4613,2022-08-27 20:27:51.000000,{27}
4622,2022-08-27 20:31:42.000000,"{70, 45, 44, 2, 34}"
4651,2022-08-27 20:43:27.000000,"{47, 48, 24, 53, 81}"
4660,2022-08-27 20:49:17.000000,"{71, 76, 80}"
4674,2022-08-27 20:55:19.000000,"{28, 44, 14, 20, 24}"
4675,2022-08-27 20:55:19.000000,"{54, 57, 63}"
4687,2022-08-27 20:57:27.000000,"{54, 8, 50}"
4688,2022-08-27 20:57:42.000000,"{38, 4, 46, 34}"
4697,2022-08-27 21:02:07.000000,"{76, 65, 68}"
4700,2022-08-27 21:06:07.000000,"{56, 25, 62, 42, 56}"
4702,2022-08-27 21:07:32.000000,"{57, 6, 10}"
4711,2022-08-27 21:12:57.000000,"{44, 40, 45, 14, 45}"
4731,2022-08-27 21:23:21.000000,"{70, 3}"
4732,2022-08-27 21:24:14.000000,"{74, 59}"
4733,2022-08-27 21:24:17.000000,"{65, 16}"
4746,2022-08-27 21:31:36.000000,"{45, 84, 8, 67}"
4750,2022-08-27 21:33:52.000000,"{20, 37, 35}"
4754,2022-08-27 21:36:26.000000,"{23, 47, 76}"
4758,2022-08-27 21:39:00.000000,"{65, 46, 40, 25}"
4759,2022-08-27 21:39:40.000000,"{35, 64, 6}"
4778,2022-08-27 21:50:25.000000,"{75, 39}"
4784,2022-08-27 21:53:24.000000,"{39, 63, 65}"
4791,2022-08-27 21:57:22.000000,"{48, 39}"
4793,2022-08-27 21:58:31.000000,"{36, 27, 53, 69}"
4794,2022-08-27 21:58:47.000000,"{21, 77, 9}"
4797,2022-08-27 21:59:09.000000,"{37, 74}"
4850,2022-08-27 22:23:44.000000,"{63, 24, 50, 46, 77}"
4857,2022-08-27 22:27:18.000000,"{24, 60}"
4882,2022-08-27 22:40:34.000000,"{60, 77, 28, 25, 18}"
4887,2022-08-27 22:43:32.000000,"{71, 23, 33}"
4891,2022-08-27 22:45:02.000000,"{70, 71, 63}"
4901,2022-08-27 22:50:39.000000,"{79, 82}"
4903,2022-08-27 22:52:45.000000,"{27, 78, 69, 18, 46}"
4904,2022-08-27 22:53:15.000000,"{65, 76, 35}"
4905,2022-08-27 22:53:51.000000,"{29, 55}"
4915,2022-08-27 22:57:59.000000,"{63, 70, 32, 86, 38, 77}"
4917,2022-08-27 22:59:22.000000,"{41, 72}"
4931,2022-08-27 23:06:41.000000,"{72, 2, 64}"
4941,2022-08-27 23:11:03.000000,"{70, 69, 17}"
4948,2022-08-27 23:14:08.000000,"{59, 64, 74}"
4951,2022-08-27 23:16:17.000000,"{46, 52, 1, 85, 42, 53}"
4959,2022-08-27 23:19:57.000000,"{69, 71, 80, 35, 13, 15}"
4961,2022-08-27 23:20:19.000000,"{40, 60, 45, 62}"
4966,2022-08-27 23:22:19.000000,"{71, 20, 79, 82}"
4969,2022-08-27 23:23:39.000000,"{40, 83, 75, 67, 70, 53}"
4978,2022-08-27 23:27:45.000000,"{17, 16, 25}"
4984,2022-08-27 23:30:57.000000,"{4, 24, 15, 75, 81, 5}"
4987,2022-08-27 23:34:24.000000,"{33, 57}"
5004,2022-08-27 23:46:16.000000,"{53, 35}"
5009,2022-08-27 23:50:05.000000,{20}
5020,2022-08-27 23:56:55.000000,"{62, 6, 76, 18}"
5023,2022-08-27 23:57:49.000000,"{12, 25}"
5030,2022-08-28 00:01:09.000000,"{6, 87, 12}"
5062,2022-08-28 00:13:30.000000,"{39, 56, 24, 34, 27}"
5099,2022-08-28 00:28:36.000000,"{25, 84, 15}"
5109,2022-08-28 00:32:01.000000,"{29, 31, 85, 40, 1}"
5163,2022-08-28 01:04:08.000000,"{33, 3, 47, 10, 29, 70}"
5164,2022-08-28 01:04:44.000000,"{7, 33}"
5176,2022-08-28 01:06:24.000000,"{31, 34, 34}"
5177,2022-08-28 01:06:41.000000,"{37, 3, 34, 62, 45}"
5186,2022-08-28 01:12:33.000000,"{71, 2, 28, 39, 67, 24}"
5193,2022-08-28 01:15:42.000000,"{31, 40, 74, 8}"
5196,2022-08-28 01:16:41.000000,"{50, 62, 65, 55}"
5208,2022-08-28 01:22:08.000000,{46}
5213,2022-08-28 01:25:58.000000,"{6, 3}"
5214,2022-08-28 01:26:06.000000,"{1, 15, 14}"
5216,2022-08-28 01:26:51.000000,"{58, 56, 67, 76}"
5219,2022-08-28 01:27:26.000000,"{63, 3, 29, 56}"
5220,2022-08-28 01:27:31.000000,"{70, 20, 40, 46}"
5236,2022-08-28 01:37:34.000000,"{80, 46, 71, 14, 77}"
5238,2022-08-28 01:38:30.000000,"{17, 75, 38}"
5244,2022-08-28 01:41:35.000000,{21}
5270,2022-08-28 01:59:05.000000,"{17, 68}"
5283,2022-08-28 02:05:48.000000,{84}
5288,2022-08-28 02:10:12.000000,"{21, 54, 22, 9}"
5290,2022-08-28 02:11:49.000000,"{58, 3}"
5294,2022-08-28 02:14:43.000000,{74}
5300,2022-08-28 02:23:02.000000,"{31, 61, 85, 32, 82, 76}"
5315,2022-08-28 02:36:21.000000,"{70, 2, 70, 84}"
5318,2022-08-28 02:41:48.000000,"{76, 35, 12, 5}"
5321,2022-08-28 02:46:19.000000,"{70, 11, 6, 25}"
5333,2022-08-28 02:53:58.000000,"{79, 43, 32, 69}"
5338,2022-08-28 03:03:22.000000,"{20, 67, 7, 42}"
5344,2022-08-28 03:07:20.000000,{58}
5374,2022-08-28 03:43:08.000000,"{71, 35, 42, 68}"
5382,2022-08-28 03:53:13.000000,"{31, 46, 14, 6}"
5383,2022-08-28 03:56:06.000000,"{75, 5, 83, 47, 41}"
5385,2022-08-28 03:58:18.000000,"{7, 5}"
5386,2022-08-28 03:58:52.000000,"{72, 79, 38, 64}"
5387,2022-08-28 03:59:57.000000,"{36, 34}"
5394,2022-08-28 04:09:28.000000,"{53, 70, 17}"
5399,2022-08-28 04:19:37.000000,"{50, 1, 41}"
5400,2022-08-28 04:19:48.000000,"{9, 66, 13, 58, 85}"
5411,2022-08-28 04:32:09.000000,"{70, 24}"
5437,2022-08-28 05:01:23.000000,"{62, 2}"
5449,2022-08-28 05:10:27.000000,"{47, 15, 22, 44}"
5499,2022-08-28 05:49:07.000000,"{7, 54}"
5500,2022-08-28 05:49:30.000000,"{49, 81}"
5503,2022-08-28 05:54:25.000000,"{28, 59}"
5521,2022-08-28 06:05:18.000000,"{41, 39}"
5528,2022-08-28 06:10:10.000000,"{85, 50, 5, 74}"
5531,2022-08-28 06:13:42.000000,"{39, 51, 13, 42}"
5535,2022-08-28 06:16:21.000000,"{5, 16, 77}"
5537,2022-08-28 06:16:43.000000,"{81, 72, 5, 67, 14}"
5544,2022-08-28 06:21:24.000000,"{67, 74, 40, 3}"
5569,2022-08-28 06:36:21.000000,"{46, 72, 44}"
5570,2022-08-28 06:36:29.000000,"{83, 51}"
5574,2022-08-28 06:38:22.000000,"{40, 46}"
5576,2022-08-28 06:39:49.000000,"{22, 30, 2, 44}"
5578,2022-08-28 06:40:24.000000,"{77, 5, 70, 76, 15}"
5580,2022-08-28 06:42:51.000000,"{78, 65, 46}"
5587,2022-08-28 06:48:19.000000,"{14, 55, 84}"
5591,2022-08-28 06:50:51.000000,"{2, 19}"
5598,2022-08-28 06:54:01.000000,"{54, 60, 63, 30}"
5635,2022-08-28 07:15:38.000000,"{76, 65, 56, 23, 8}"
5646,2022-08-28 07:24:07.000000,"{36, 33, 84, 45, 20, 14}"
5689,2022-08-28 07:55:22.000000,"{18, 40, 34}"
5691,2022-08-28 07:55:54.000000,"{25, 79, 16, 72, 66}"
5703,2022-08-28 08:01:58.000000,"{57, 25, 76, 31}"
5705,2022-08-28 08:02:47.000000,"{43, 38, 31, 33, 38}"
5717,2022-08-28 08:10:14.000000,"{58, 29, 51, 5}"
5726,2022-08-28 08:14:30.000000,"{25, 50, 84, 78}"
5727,2022-08-28 08:14:39.000000,"{58, 53, 6, 56}"
5728,2022-08-28 08:14:44.000000,"{80, 79, 20, 42}"
5732,2022-08-28 08:16:08.000000,"{58, 69, 8, 17}"
5746,2022-08-28 08:25:01.000000,"{39, 80}"
5751,2022-08-28 08:26:13.000000,"{1, 33, 23, 40, 83}"
5754,2022-08-28 08:27:31.000000,"{78, 74, 36}"
5761,2022-08-28 08:30:36.000000,"{24, 5, 3}"
5764,2022-08-28 08:32:33.000000,"{72, 27}"
5769,2022-08-28 08:33:53.000000,"{69, 15}"
5773,2022-08-28 08:35:50.000000,"{83, 82, 9, 11}"
5782,2022-08-28 08:39:10.000000,"{58, 34, 47}"
5786,2022-08-28 08:41:00.000000,"{65, 16, 74, 62}"
5819,2022-08-28 08:59:11.000000,"{46, 82}"
5821,2022-08-28 09:00:21.000000,"{20, 26, 42}"
5825,2022-08-28 09:01:35.000000,"{24, 24, 4, 18, 5, 64}"
5826,2022-08-28 09:01:59.000000,"{40, 79, 46, 40}"
5852,2022-08-28 09:12:37.000000,"{67, 77}"
5871,2022-08-28 09:18:20.000000,"{29, 3}"
5880,2022-08-28 09:21:51.000000,"{2, 24, 63}"
5886,2022-08-28 09:25:35.000000,"{26, 84, 67}"
5894,2022-08-28 09:29:20.000000,"{31, 25, 26, 80}"
5896,2022-08-28 09:29:53.000000,"{74, 76, 20, 20, 83, 67}"
5899,2022-08-28 09:31:40.000000,{59}
5900,2022-08-28 09:31:57.000000,"{72, 25, 26, 80}"
5902,2022-08-28 09:32:29.000000,"{28, 31, 72}"
5920,2022-08-28 09:40:44.000000,{30}
5932,2022-08-28 09:46:39.000000,"{33, 9, 14, 54, 24}"
5936,2022-08-28 09:48:22.000000,"{10, 6, 38, 54}"
5939,2022-08-28 09:48:48.000000,"{38, 21}"
5947,2022-08-28 09:51:38.000000,"{75, 46, 14}"
5963,2022-08-28 10:00:35.000000,"{83, 3, 54, 70}"
5964,2022-08-28 10:01:24.000000,"{56, 60}"
5972,2022-08-28 10:05:26.000000,"{15, 62, 40, 34}"
5974,2022-08-28 10:06:38.000000,"{11, 72, 83, 15, 80}"
5978,2022-08-28 10:07:46.000000,"{51, 30, 67, 40}"
5979,2022-08-28 10:07:47.000000,"{23, 22, 32, 35}"
5983,2022-08-28 10:09:31.000000,"{56, 15, 21, 24}"
5988,2022-08-28 10:11:52.000000,"{40, 59, 47}"
6002,2022-08-28 10:18:46.000000,"{34, 7}"
6014,2022-08-28 10:24:32.000000,"{77, 86, 41, 63}"
6028,2022-08-28 10:31:10.000000,"{31, 5, 70, 50}"
6033,2022-08-28 10:33:02.000000,"{22, 1, 18, 33, 46, 58, 69, 57}"
6045,2022-08-28 10:37:07.000000,"{17, 70, 3, 22, 10, 25}"
6054,2022-08-28 10:39:36.000000,"{24, 83, 1, 26}"
6061,2022-08-28 10:42:56.000000,"{54, 34, 41, 49}"
6158,2022-08-28 11:30:04.000000,"{48, 79, 68}"
6174,2022-08-28 11:39:00.000000,"{28, 20, 46}"
6180,2022-08-28 11:43:01.000000,"{17, 35, 17}"
6190,2022-08-28 11:48:11.000000,"{35, 64, 33}"
6193,2022-08-28 11:51:01.000000,"{57, 2}"
6198,2022-08-28 11:52:18.000000,"{6, 50, 76}"
6201,2022-08-28 11:52:48.000000,"{55, 35, 34, 67, 35}"
6209,2022-08-28 11:56:16.000000,"{6, 31, 29}"
6215,2022-08-28 11:57:57.000000,"{56, 33, 20, 8, 65, 63}"
6217,2022-08-28 11:58:45.000000,"{74, 54, 52}"
6218,2022-08-28 11:59:05.000000,"{69, 20, 23, 77, 3}"
6244,2022-08-28 12:13:38.000000,"{4, 83, 71, 70}"
6256,2022-08-28 12:22:16.000000,"{54, 1, 79}"
6261,2022-08-28 12:24:48.000000,"{62, 2, 46, 70}"
6266,2022-08-28 12:31:29.000000,"{34, 77, 33}"
6295,2022-08-28 12:45:36.000000,"{82, 57}"
6301,2022-08-28 12:51:01.000000,"{35, 25, 24}"
6304,2022-08-28 12:51:47.000000,{14}
6318,2022-08-28 12:59:04.000000,"{59, 42, 7}"
6346,2022-08-28 13:10:42.000000,"{18, 67, 41}"
6366,2022-08-28 13:16:28.000000,"{43, 77}"
6376,2022-08-28 13:22:41.000000,"{77, 6}"
6386,2022-08-28 13:31:11.000000,"{77, 77, 70, 70, 65, 6}"
6387,2022-08-28 13:31:11.000000,"{41, 35, 60, 38, 24}"
6391,2022-08-28 13:32:24.000000,"{47, 43, 65, 5}"
6414,2022-08-28 13:41:17.000000,"{56, 46, 3}"
6416,2022-08-28 13:41:38.000000,"{70, 74, 70, 30, 34}"
6418,2022-08-28 13:42:14.000000,"{50, 77, 27, 17}"
6425,2022-08-28 13:45:45.000000,"{1, 65}"
6426,2022-08-28 13:45:52.000000,"{70, 77}"
6427,2022-08-28 13:47:25.000000,"{1, 18}"
6438,2022-08-28 13:50:28.000000,"{31, 70, 33, 52, 1}"
6458,2022-08-28 13:58:11.000000,"{51, 7}"
6461,2022-08-28 13:58:51.000000,"{78, 56, 84, 12, 77}"
6469,2022-08-28 14:02:49.000000,"{5, 20, 71, 60}"
6472,2022-08-28 14:03:36.000000,{74}
6474,2022-08-28 14:05:07.000000,"{40, 34, 67}"
6505,2022-08-28 14:18:39.000000,"{34, 19, 67, 10, 42}"
6572,2022-08-28 14:44:37.000000,"{26, 15, 80, 47}"
6577,2022-08-28 14:46:33.000000,"{5, 30}"
6581,2022-08-28 14:48:19.000000,"{62, 62, 80, 1}"
6609,2022-08-28 15:00:37.000000,{2}
6619,2022-08-28 15:04:34.000000,"{79, 76, 62, 32, 31, 79}"
6620,2022-08-28 15:04:48.000000,"{35, 71}"
6645,2022-08-28 15:13:45.000000,"{65, 30}"
6679,2022-08-28 15:29:22.000000,"{58, 4}"
6691,2022-08-28 15:34:57.000000,"{39, 14, 15}"
6694,2022-08-28 15:36:11.000000,"{84, 26, 57, 83}"
6695,2022-08-28 15:37:09.000000,"{54, 65, 47, 58}"
6744,2022-08-28 15:57:24.000000,"{39, 2, 56, 77}"
6749,2022-08-28 15:59:02.000000,"{41, 20, 3, 47}"
6757,2022-08-28 16:01:04.000000,"{22, 71}"
6763,2022-08-28 16:04:14.000000,"{32, 39}"
6772,2022-08-28 16:08:24.000000,"{10, 54, 5, 80, 31}"
6775,2022-08-28 16:09:43.000000,"{58, 17, 6}"
6785,2022-08-28 16:13:34.000000,{2}
6792,2022-08-28 16:17:23.000000,"{5, 62, 47}"
6807,2022-08-28 16:22:58.000000,{33}
6817,2022-08-28 16:27:31.000000,"{15, 63, 67}"
6836,2022-08-28 16:36:16.000000,"{3, 74, 57, 34}"
6839,2022-08-28 16:37:23.000000,"{69, 52, 71}"
6848,2022-08-28 16:39:02.000000,"{79, 1}"
6856,2022-08-28 16:41:30.000000,"{23, 30, 3}"
6876,2022-08-28 16:51:18.000000,"{45, 9, 33}"
6891,2022-08-28 16:56:47.000000,"{1, 87, 25, 38}"
6893,2022-08-28 16:56:52.000000,"{71, 5}"
6894,2022-08-28 16:57:30.000000,"{47, 76}"
6899,2022-08-28 17:00:34.000000,"{78, 71, 71, 81, 3, 82}"
6910,2022-08-28 17:04:35.000000,"{71, 44, 31}"
6919,2022-08-28 17:09:43.000000,"{31, 77}"
6924,2022-08-28 17:11:21.000000,"{66, 50, 40}"
6929,2022-08-28 17:13:08.000000,"{52, 56, 40}"
6937,2022-08-28 17:16:11.000000,"{33, 6}"
6944,2022-08-28 17:18:58.000000,"{62, 41}"
6945,2022-08-28 17:20:26.000000,"{21, 28}"
6964,2022-08-28 17:25:43.000000,"{30, 47}"
6969,2022-08-28 17:27:19.000000,"{6, 70, 82, 21}"
6974,2022-08-28 17:28:38.000000,"{1, 28, 20}"
6977,2022-08-28 17:30:29.000000,"{31, 34, 29, 46}"
6982,2022-08-28 17:31:56.000000,"{65, 50, 73}"
7011,2022-08-28 17:42:22.000000,"{77, 38, 28}"
7012,2022-08-28 17:42:26.000000,"{23, 6}"
7021,2022-08-28 17:44:01.000000,"{43, 56, 56, 32, 71}"
7030,2022-08-28 17:47:13.000000,{70}
7040,2022-08-28 17:50:04.000000,"{63, 29, 68}"
7049,2022-08-28 17:51:19.000000,"{74, 74}"
7108,2022-08-28 18:09:21.000000,"{24, 6, 42}"
7110,2022-08-28 18:10:15.000000,"{84, 2, 70, 70, 66}"
7115,2022-08-28 18:11:39.000000,"{62, 18, 24}"
7118,2022-08-28 18:12:02.000000,"{1, 2, 3}"
7119,2022-08-28 18:12:11.000000,"{71, 26, 63}"
7123,2022-08-28 18:12:53.000000,"{82, 30, 60, 6}"
7128,2022-08-28 18:14:32.000000,"{10, 83, 57}"
7137,2022-08-28 18:18:52.000000,"{47, 46, 70, 29, 46}"
7143,2022-08-28 18:20:05.000000,{46}
7148,2022-08-28 18:21:01.000000,"{56, 41}"
